Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed	Power
8:32:56 PM	49.258286	-123.254343	76.19999695	8757.240234		87	5.454999924	238
8:32:57 PM	49.258339	-123.254362	76.59999847	8763.349609		84	5.749000072	244
8:32:58 PM	49.258389	-123.254374	76.59999847	8768.879883		85	5.500999928	253
8:32:59 PM	49.258447	-123.254395	76.59999847	8775.509766		86	6.221000195	223
8:33:00 PM	49.258500	-123.254420	76.59999847	8781.700195		86	6.051000118	190
8:33:01 PM	49.258545	-123.254443	76.59999847	8787.019531		87	5.462999821	193
8:33:02 PM	49.258596	-123.254460	76.59999847	8792.799805		89	5.777999878	190
8:33:03 PM	49.258648	-123.254477	76.59999847	8798.740234		90	5.763000011	175
8:33:04 PM	49.258703	-123.254501	76.59999847	8805.009766		88	5.752999783	172
8:33:05 PM	49.258762	-123.254523	76.59999847	8811.870117		85	6.69299984	182
8:33:06 PM	49.258818	-123.254547	76.59999847	8818.240234		84	6.079999924	186
8:33:07 PM	49.258870	-123.254572	76.59999847	8824.389648		85	6.210000038	186
8:33:08 PM	49.258924	-123.254594	76.59999847	8830.599609		85	6.175000191	186
8:33:09 PM	49.258981	-123.254618	76.59999847	8837.129883		84	6.331999779	172
8:33:10 PM	49.259029	-123.254645	76.59999847	8842.80957		84	5.78000021	178
8:33:11 PM	49.259082	-123.254661	76.59999847	8848.799805		85	5.770999908	178
8:33:12 PM	49.259143	-123.254694	76.59999847	8855.969727		85	6.708000183	175
8:33:13 PM	49.259215	-123.254736	76.59999847	8864.530273		85	6.793000221	188
8:33:14 PM	49.259271	-123.254776	76.59999847	8871.419922		84	6.626999855	205
8:33:15 PM	49.259329	-123.254806	76.59999847	8878.25		84	6.429999828	190
8:33:16 PM	49.259382	-123.254851	76.59999847	8884.94043		85	6.412000179	182
8:33:17 PM	49.259437	-123.254897	76.59999847	8891.959961		85	6.65500021	180
8:33:18 PM	49.259494	-123.254944	76.59999847	8899.179688		86	6.943999767	170
8:33:19 PM	49.259549	-123.254998	76.59999847	8906.419922		87	7.076000214	161
8:33:20 PM	49.259600	-123.255052	76.59999847	8913.330078		88	6.793000221	171
8:33:21 PM	49.259648	-123.255116	76.59999847	8920.259766		88	6.771999836	163
8:33:22 PM	49.259698	-123.255183	76.59999847	8927.55957		89	7.076000214	163
8:33:23 PM	49.259751	-123.255249	76.59999847	8935.160156		89	7.249000072	176
8:33:24 PM	49.259798	-123.255328	76.59999847	8942.719727		90	7.277999878	176
8:33:25 PM	49.259844	-123.255402	76.59999847	8950.139648		92	7.281000137	184
8:33:26 PM	49.259889	-123.255474	76.59999847	8957.240234		92	7.296999931	184
8:33:27 PM	49.259932	-123.255552	77	8964.509766		93	7.153999805	173
8:33:28 PM	49.259969	-123.255624	77.40000153	8971.019531		94	6.781000137	159
8:33:29 PM	49.260008	-123.255702	77.80000305	8978.070313		95	7.217999935	155
8:33:30 PM	49.260044	-123.255782	78.19999695	8984.889648		95	7.222000122	146
8:33:31 PM	49.260080	-123.255871	78.59999847	8992.240234		96	7.460999966	136
8:33:32 PM	49.260113	-123.255960	78.59999847	8999.459961		95	7.459000111	152
8:33:33 PM	49.260143	-123.256054	78.59999847	9006.740234		96	7.493999958	157
8:33:34 PM	49.260173	-123.256148	78.59999847	9014.150391		96	7.678999901	152
8:33:35 PM	49.260202	-123.256244	78.59999847	9021.599609		96	7.683000088	166
8:33:36 PM	49.260231	-123.256340	78.59999847	9029.05957		97	7.666999817	179
8:33:37 PM	49.260258	-123.256435	78.59999847	9036.400391		94	7.666999817	174
8:33:38 PM	49.260285	-123.256530	78.59999847	9043.80957		90	7.78000021	202
8:33:39 PM	49.260313	-123.256627	78.59999847	9051.389648		88	7.56799984	195
8:33:40 PM	49.260340	-123.256729	78.59999847	9059.240234		86	7.599999905	196
8:33:41 PM	49.260369	-123.256822	78.59999847	9066.730469		86	7.570000172	196
8:33:42 PM	49.260407	-123.256911	78.59999847	9074.469727		89	7.578999996	185
8:33:43 PM	49.260447	-123.256997	78.59999847	9082.129883		90	7.56799984	173
8:33:44 PM	49.260493	-123.257086	78.59999847	9090.400391		92	7.690999985	175
8:33:45 PM	49.260548	-123.257180	78.59999847	9099.540039		92	8.045999527	175
8:33:46 PM	49.260605	-123.257259	78.59999847	9108.089844		95	8.251000404	143
8:33:47 PM	49.260666	-123.257328	78.59999847	9116.580078		96	8.416999817	140
8:33:48 PM	49.260736	-123.257388	78.59999847	9125.44043		96	8.656999588	143
8:33:49 PM	49.260810	-123.257439	78.59999847	9134.540039		96	8.81099987	149
8:33:50 PM	49.260886	-123.257487	78.59999847	9143.599609		96	8.781000137	145
8:33:51 PM	49.260957	-123.257530	78.59999847	9152.150391		97	8.746999741	149
8:33:52 PM	49.261034	-123.257567	78.19999695	9161.129883		97	8.656999588	148
8:33:53 PM	49.261107	-123.257611	77.80000305	9169.799805		97	8.677000046	129
8:33:54 PM	49.261189	-123.257644	77.40000153	9179.269531		97	9.088999748	133
8:33:55 PM	49.261269	-123.257678	76.80000305	9188.44043		99	9.109000206	119
8:33:56 PM	49.261348	-123.257719	76.40000153	9197.769531		99	9.116000175	119
8:33:57 PM	49.261418	-123.257772	76.40000153	9206.429688		99	8.788000107	134
8:33:58 PM	49.261485	-123.257835	76.40000153	9215.25		99	8.777000427	138
8:33:59 PM	49.261544	-123.257918	76.40000153	9224.05957		98	8.755000114	137
8:34:00 PM	49.261601	-123.258006	76.40000153	9233.129883		98	8.940999985	137
8:34:01 PM	49.261653	-123.258100	76.40000153	9242.05957		97	8.956999779	132
8:34:02 PM	49.261707	-123.258190	76.40000153	9250.969727		98	8.972999573	136
8:34:03 PM	49.261760	-123.258280	76.40000153	9259.80957		91	8.736000061	137
8:34:04 PM	49.261818	-123.258370	76.40000153	9268.950195		90	8.845000267	139
8:34:05 PM	49.261879	-123.258455	76.40000153	9278.169922		90	9.06499958	123
8:34:06 PM	49.261947	-123.258518	76.40000153	9286.980469		91	8.951000214	117
8:34:07 PM	49.262018	-123.258575	76.40000153	9295.929688		94	9.043999672	112
8:34:08 PM	49.262096	-123.258617	76	9305.05957		92	9.072999954	108
8:34:09 PM	49.262176	-123.258623	75.59999847	9314.009766		93	8.937999725	97
8:34:10 PM	49.262258	-123.258614	75	9323.099609		90	9.06799984	58
8:34:11 PM	49.262337	-123.258594	74.59999847	9331.990234		90	9.154999733	58
8:34:12 PM	49.262416	-123.258567	74.19999695	9340.990234		0	8.642000198	0
8:34:13 PM	49.262478	-123.258544	74.19999695	9348.139648		0	7.402999878	0
8:34:14 PM	49.262540	-123.258522	74.19999695	9355.240234		0	7.013000011	0
8:34:15 PM	49.262596	-123.258491	74.19999695	9361.759766		0	6.210000038	0
8:34:16 PM	49.262641	-123.258474	74.19999695	9366.950195		0	5.012000084	0
8:34:17 PM	49.262680	-123.258457	74.19999695	9371.410156		0	4.28000021	0
8:34:18 PM	49.262718	-123.258438	74.19999695	9375.80957		45	4.367000103	366
8:34:19 PM	49.262763	-123.258432	74.19999695	9380.879883		59	4.993000031	454
8:34:20 PM	49.262816	-123.258443	74.19999695	9386.780273		65	5.597000122	429
8:34:21 PM	49.262875	-123.258459	74.19999695	9393.519531		74	6.235000134	446
8:34:22 PM	49.262935	-123.258477	74.19999695	9400.240234		82	6.756999969	456
8:34:23 PM	49.262995	-123.258510	74.19999695	9407.339844		84	7.181000233	424
8:34:24 PM	49.263055	-123.258556	74.19999695	9414.780273		85	7.21600008	331
8:34:25 PM	49.263121	-123.258617	74.19999695	9423.370117		88	8.048000336	221
8:34:26 PM	49.263183	-123.258689	74.19999695	9432.019531		88	8.364999771	221
8:34:27 PM	49.263244	-123.258763	74.19999695	9440.629883		90	8.371999741	202
8:34:28 PM	49.263297	-123.258832	74.19999695	9448.419922		89	7.873000145	183
8:34:29 PM	49.263344	-123.258913	74.19999695	9456.299805		91	7.782000065	172
8:34:30 PM	49.263392	-123.259010	74.19999695	9465.099609		91	8.494000435	172
8:34:31 PM	49.263435	-123.259114	74.19999695	9474.089844		92	8.765999794	156
8:34:32 PM	49.263475	-123.259218	74.19999695	9482.849609		92	8.588000298	137
8:34:33 PM	49.263515	-123.259317	73.80000305	9491.320313		92	8.463999748	137
8:34:34 PM	49.263557	-123.259424	73.19999695	9500.450195		95	8.651000023	147
8:34:35 PM	49.263604	-123.259530	72.80000305	9509.730469		95	8.937000275	137
8:34:36 PM	49.263649	-123.259627	72.40000153	9518.360352		98	8.493000031	142
8:34:37 PM	49.263691	-123.259727	72	9527.009766		99	8.654000282	144
8:34:38 PM	49.263739	-123.259827	72	9536.05957		97	8.958000183	102
8:34:39 PM	49.263786	-123.259934	72	9545.400391		94	9.187000275	142
8:34:40 PM	49.263831	-123.260045	72	9554.959961		94	9.461999893	135
8:34:41 PM	49.263881	-123.260160	72	9564.919922		90	9.578000069	59
8:34:42 PM	49.263927	-123.260260	72	9573.830078		65	9.274999619	122
8:34:43 PM	49.263977	-123.260356	72	9582.790039		65	8.883000374	122
8:34:44 PM	49.264030	-123.260455	72	9592.070313		0	9.142999649	24
8:34:45 PM	49.264093	-123.260552	72	9601.870117		0	9.399999619	24
8:34:46 PM	49.264170	-123.260623	71.59999847	9611.849609		0	9.406000137	0
8:34:47 PM	49.264237	-123.260681	71.19999695	9620.379883		0	8.607999802	0
8:34:48 PM	49.264308	-123.260712	70.59999847	9628.490234		0	8.173000336	0
8:34:49 PM	49.264388	-123.260728	70.19999695	9637.349609		0	8.036000252	0
8:34:50 PM	49.264462	-123.260749	69.80000305	9645.679688		63	8.005999565	123
8:34:51 PM	49.264535	-123.260748	69.80000305	9653.780273		84	8.203000069	236
8:34:52 PM	49.264610	-123.260746	69.80000305	9662.120117		86	8.420000076	262
8:34:53 PM	49.264683	-123.260709	69.80000305	9670.589844		85	8.416999817	250
8:34:54 PM	49.264758	-123.260681	69.80000305	9679.150391		85	8.187000275	248
8:34:55 PM	49.264833	-123.260656	69.80000305	9687.69043		84	8.204000473	231
8:34:56 PM	49.264907	-123.260636	69.80000305	9696.05957		84	8.093000412	197
8:34:57 PM	49.264981	-123.260615	69.80000305	9704.450195		85	8.062999725	195
8:34:58 PM	49.265055	-123.260600	69.80000305	9712.75		85	8.06799984	195
8:34:59 PM	49.265124	-123.260552	69.80000305	9720.990234		83	7.840000153	199
8:35:00 PM	49.265198	-123.260510	69.80000305	9729.709961		82	8.065999985	196
8:35:01 PM	49.265272	-123.260472	69.80000305	9738.389648		82	8.298000336	220
8:35:02 PM	49.265346	-123.260447	69.80000305	9746.80957		82	8.272999763	220
8:35:03 PM	49.265418	-123.260423	69.80000305	9754.969727		79	7.968999863	183
8:35:04 PM	49.265495	-123.260397	69.80000305	9763.719727		90	8.319000244	152
8:35:05 PM	49.265569	-123.260372	69.80000305	9772.099609		88	8.027999878	167
8:35:06 PM	49.265640	-123.260361	69.80000305	9780.049805		87	7.782999992	177
8:35:07 PM	49.265708	-123.260355	69.80000305	9787.679688		86	7.65500021	170
8:35:08 PM	49.265780	-123.260352	69.80000305	9795.610352		86	7.791999817	170
8:35:09 PM	49.265848	-123.260342	69.80000305	9803.25		86	7.791999817	178
8:35:10 PM	49.265916	-123.260338	69.80000305	9810.830078		85	7.763999939	187
8:35:11 PM	49.265985	-123.260337	69.80000305	9818.519531		85	7.777999878	213
8:35:12 PM	49.266050	-123.260336	69.80000305	9825.75		86	7.559000015	204
8:35:13 PM	49.266116	-123.260326	69.80000305	9833.009766		86	7.546999931	206
8:35:14 PM	49.266181	-123.260318	69.80000305	9840.25		86	7.455999851	220
8:35:15 PM	49.266244	-123.260314	69.80000305	9847.330078		85	7.334000111	204
8:35:16 PM	49.266310	-123.260317	69.80000305	9854.589844		85	7.482999802	203
8:35:17 PM	49.266377	-123.260316	69.80000305	9862.049805		85	7.664000034	203
8:35:18 PM	49.266443	-123.260306	69.80000305	9869.450195		85	7.629000187	190
8:35:19 PM	49.266508	-123.260292	69.80000305	9876.780273		85	7.65899992	194
8:35:20 PM	49.266569	-123.260280	69.80000305	9883.540039		85	7.671999931	204
8:35:21 PM	49.266634	-123.260268	69.80000305	9890.919922		85	7.68200016	204
8:35:22 PM	49.266701	-123.260251	69.80000305	9898.450195		85	7.671000004	193
8:35:23 PM	49.266765	-123.260233	69.80000305	9905.69043		86	7.302000046	191
8:35:24 PM	49.266823	-123.260215	69.80000305	9912.299805		87	7.002999783	183
8:35:25 PM	49.266887	-123.260187	69.80000305	9919.620117		88	7.263000011	192
8:35:26 PM	49.266950	-123.260150	69.80000305	9927.080078		88	7.02699995	188
8:35:27 PM	49.267015	-123.260110	69.80000305	9934.790039		88	7.197999954	179
8:35:28 PM	49.267086	-123.260070	69.80000305	9943.25		89	7.714000225	177
8:35:29 PM	49.267154	-123.260026	69.80000305	9951.450195		88	7.627999783	170
8:35:30 PM	49.267223	-123.259976	69.80000305	9959.900391		88	7.945000172	162
8:35:31 PM	49.267297	-123.259918	69.80000305	9969.110352		89	8.173000336	169
8:35:32 PM	49.267369	-123.259862	69.80000305	9978.030273		88	7.84800005	223
8:35:33 PM	49.267440	-123.259800	69.80000305	9987.089844		88	7.876999855	199
8:35:34 PM	49.267511	-123.259742	69.80000305	9996.030273		89	7.894999981	199
8:35:35 PM	49.267580	-123.259691	69.80000305	10004.49023		89	7.933000088	188
8:35:36 PM	49.267643	-123.259649	69.80000305	10012.20996		90	7.636000156	188
8:35:36 PM	49.267643	-123.259649	69.80000305	10012.20996		90	7.636000156	188
8:35:37 PM	49.267708	-123.259608	69.80000305	10019.91992		90	7.484000206	184
8:35:38 PM	49.267766	-123.259573	69.80000305	10026.87988		87	6.993999958	176
8:35:39 PM	49.267823	-123.259525	69.80000305	10034.05957		87	7.087999821	198
8:35:40 PM	49.267878	-123.259475	69.80000305	10041.16016		88	6.861999989	210
8:35:41 PM	49.267946	-123.259431	69.80000305	10049.37012		88	7.31400013	207
8:35:42 PM	49.268013	-123.259386	69.80000305	10057.41016		86	7.613999844	199
8:35:43 PM	49.268074	-123.259328	69.80000305	10065.42969		85	7.270999908	215
8:35:44 PM	49.268139	-123.259259	69.80000305	10074.24023		85	7.873000145	209
8:35:45 PM	49.268208	-123.259188	69.80000305	10083.48047		84	7.960999966	212
8:35:46 PM	49.268281	-123.259130	69.80000305	10092.53027		83	7.724999905	231
8:35:47 PM	49.268344	-123.259058	69.80000305	10101.30957		82	7.748000145	226
8:35:48 PM	49.268409	-123.259003	70.19999695	10109.5		82	7.644000053	247
8:35:49 PM	49.268469	-123.258933	70.59999847	10117.87988		82	7.550000191	269
8:35:50 PM	49.268535	-123.258853	71	10127.2002		81	7.513000011	234
8:35:51 PM	49.268604	-123.258758	71.40000153	10137.50977		81	7.318999767	234
8:35:52 PM	49.268668	-123.258693	72	10146.01953		80	7.330999851	274
8:35:53 PM	49.268721	-123.258620	72	10153.98047		80	7.217999935	274
8:35:54 PM	49.268774	-123.258553	72	10161.55957		80	7.222000122	261
8:35:55 PM	49.268823	-123.258475	72	10169.41992		80	7.237999916	252
8:35:56 PM	49.268869	-123.258401	72	10176.90039		83	7.212999821	207
8:35:57 PM	49.268911	-123.258330	72	10183.7998		86	7.027999878	208
8:35:58 PM	49.268954	-123.258257	72	10190.9502		86	6.824999809	210
8:35:59 PM	49.268996	-123.258187	72	10197.9502		86	6.834000111	225
8:36:00 PM	49.269040	-123.258118	72	10204.91992		86	6.855000019	232
8:36:01 PM	49.269076	-123.258039	72	10211.92969		86	7.019999981	235
8:36:02 PM	49.269114	-123.257966	72	10218.67969		85	7.006999969	238
8:36:03 PM	49.269151	-123.257896	72	10225.20996		85	6.90899992	209
8:36:04 PM	49.269185	-123.257821	72	10231.86035		86	6.797999859	182
8:36:05 PM	49.269221	-123.257747	72	10238.58008		85	6.796000004	189
8:36:06 PM	49.269256	-123.257671	72	10245.30957		85	6.81400013	180
8:36:07 PM	49.269290	-123.257594	72	10252.08984		84	6.826000214	170
8:36:08 PM	49.269328	-123.257519	72	10258.99023		84	6.967000008	170
8:36:09 PM	49.269366	-123.257449	72	10265.62012		84	6.84800005	175
8:36:10 PM	49.269403	-123.257371	72	10272.58008		83	6.830999851	166
8:36:11 PM	49.269438	-123.257296	72	10279.28027		83	6.794000149	173
8:36:12 PM	49.269475	-123.257220	72	10286.20996		83	6.815999985	173
8:36:13 PM	49.269511	-123.257143	72	10293.08008		84	6.960999966	171
8:36:14 PM	49.269549	-123.257063	72	10300.25977		85	6.978000164	176
8:36:15 PM	49.269585	-123.256987	72	10307.15039		88	7.168000221	191
8:36:16 PM	49.269625	-123.256902	72	10314.76953		89	7.335999966	167
8:36:17 PM	49.269662	-123.256820	72	10321.9502		88	7.56099987	164
8:36:18 PM	49.269700	-123.256734	72	10329.5		84	7.552999973	158
8:36:19 PM	49.269742	-123.256646	72	10337.44043		84	7.717000008	156
8:36:20 PM	49.269789	-123.256557	72	10345.7998		86	8.029999733	160
8:36:21 PM	49.269832	-123.256472	72	10353.58008		85	8.053999901	159
8:36:22 PM	49.269880	-123.256377	72	10362.30957		79	8.31499958	127
8:36:23 PM	49.269925	-123.256289	72	10370.48047		79	8.321000099	127
8:36:24 PM	49.269969	-123.256198	72	10378.66016		80	8.085000038	141
8:36:25 PM	49.270014	-123.256109	72	10386.82031		81	8.079000473	142
8:36:26 PM	49.270060	-123.256024	72	10394.86035		81	8.281999588	142
8:36:27 PM	49.270109	-123.255934	72	10403.37988		81	8.303999901	142
8:36:28 PM	49.270156	-123.255841	72	10411.94043		82	8.43500042	146
8:36:29 PM	49.270198	-123.255746	72	10420.24023		83	8.340999603	147
8:36:30 PM	49.270240	-123.255653	72	10428.5		82	8.373000145	135
8:36:31 PM	49.270284	-123.255559	72	10436.9502		82	8.187999725	110
8:36:32 PM	49.270329	-123.255467	72	10445.26953		82	8.159000397	110
8:36:33 PM	49.270370	-123.255376	72	10453.29004		82	8.152000427	108
8:36:34 PM	49.270417	-123.255287	71.59999847	10461.61035		81	8.130000114	156
8:36:35 PM	49.270472	-123.255207	71.19999695	10470.08008		83	8.154000282	215
8:36:36 PM	49.270522	-123.255127	70.80000305	10478.15039		84	8.295999527	223
8:36:37 PM	49.270573	-123.255042	70.40000153	10486.45996		84	8.319000244	212
8:36:38 PM	49.270622	-123.254948	70	10495.23047		84	8.491000175	212
8:36:39 PM	49.270669	-123.254853	70	10503.9502		86	8.574000359	198
8:36:40 PM	49.270719	-123.254753	70	10513.03027		85	8.755999565	181
8:36:41 PM	49.270772	-123.254654	70	10522.41016		86	8.838000298	164
8:36:42 PM	49.270819	-123.254557	70	10531.23047		86	8.800999641	164
8:36:43 PM	49.270867	-123.254462	70	10539.95996		86	8.654000282	156
8:36:44 PM	49.270916	-123.254369	70	10548.58008		85	8.56099987	146
8:36:45 PM	49.270965	-123.254284	70	10556.83008		84	8.38599968	131
8:36:46 PM	49.271020	-123.254213	69.40000153	10564.82031		0	8.111000061	0
8:36:47 PM	49.271078	-123.254143	69	10573.03027		0	7.81799984	0
8:36:48 PM	49.271129	-123.254080	68.59999847	10580.34961		0	7.15199995	0
8:36:49 PM	49.271174	-123.254020	68	10586.98047		0	6.522999763	0
8:36:50 PM	49.271209	-123.253974	67.59999847	10592.15039		0	5.499000072	0
8:36:51 PM	49.271238	-123.253937	67.59999847	10596.28027		0	4.210000038	0
8:36:52 PM	49.271261	-123.253911	67.59999847	10599.45996		0	3.163000107	0
8:36:53 PM	49.271283	-123.253894	67.59999847	10602.17969		0	2.887000084	0
8:36:54 PM	49.271308	-123.253881	67.59999847	10605.05957		0	2.976999998	0
8:36:55 PM	49.271340	-123.253873	67.59999847	10608.40039		31	3.503000021	213
8:36:56 PM	49.271387	-123.253891	67.59999847	10613.70996		49	4.399000168	243
8:36:57 PM	49.271439	-123.253903	67.59999847	10619.46973		52	5.34100008	220
8:36:58 PM	49.271493	-123.253915	67.59999847	10625.5498		61	5.638999939	157
8:36:59 PM	49.271548	-123.253924	67.59999847	10631.78027		61	5.849999905	157
8:37:00 PM	49.271610	-123.253940	67.59999847	10638.71973		73	6.518000126	130
8:37:01 PM	49.271674	-123.253960	67.59999847	10646		77	6.985000134	123
8:37:02 PM	49.271742	-123.253976	67.59999847	10653.61035		80	7.386000156	120
8:37:03 PM	49.271805	-123.253994	67.59999847	10660.70996		80	7.138999939	120
8:37:04 PM	49.271865	-123.254009	67.59999847	10667.46973		85	6.869999886	108
8:37:05 PM	49.271937	-123.254024	67.59999847	10675.59961		85	7.711999893	108
8:37:06 PM	49.272011	-123.254036	67.19999695	10683.83008		91	8.012000084	108
8:37:07 PM	49.272084	-123.254049	66.59999847	10692.00977		85	8.152999878	63
8:37:08 PM	49.272157	-123.254064	66.19999695	10700.19043		85	8.284000397	93
8:37:09 PM	49.272239	-123.254083	65.80000305	10709.4502		87	8.857000351	114
8:37:10 PM	49.272321	-123.254099	65.40000153	10718.63965		89	9.111000061	104
8:37:11 PM	49.272404	-123.254114	65.40000153	10727.98047		90	9.222999573	102
8:37:12 PM	49.272486	-123.254129	65.40000153	10737.05957		87	9.006999969	97
8:37:13 PM	49.272568	-123.254144	65	10746.30957		83	9.090999603	100
8:37:14 PM	49.272659	-123.254159	64.59999847	10756.4502		83	9.515999794	121
8:37:15 PM	49.272743	-123.254163	64.19999695	10765.82031		83	9.49600029	125
8:37:16 PM	49.272834	-123.254164	63.79999924	10775.88965		83	9.692000389	125
8:37:17 PM	49.272926	-123.254155	63.40000153	10786.13965		87	9.883999825	124
8:37:18 PM	49.273017	-123.254141	63.40000153	10796.33984		86	9.887000084	116
8:37:19 PM	49.273109	-123.254119	62.79999924	10806.74023		87	10.05000019	108
8:37:20 PM	49.273202	-123.254091	62.40000153	10817.25		87	10.05700016	106
8:37:21 PM	49.273292	-123.254054	62	10827.49023		87	10.05599976	106
8:37:22 PM	49.273376	-123.254009	61.59999847	10837.2002		87	9.973999977	106
8:37:23 PM	49.273459	-123.253953	61.20000076	10847.03027		85	9.763999939	102
8:37:24 PM	49.273537	-123.253890	61.20000076	10856.44043		86	9.741000175	100
8:37:25 PM	49.273612	-123.253817	61.20000076	10865.83008		85	9.909000397	110
8:37:26 PM	49.273675	-123.253707	61.20000076	10876.32031		85	9.918000221	110
8:37:27 PM	49.273749	-123.253622	61.20000076	10886.58008		84	9.883999825	130
8:37:29 PM			61.20000076			82		150
8:37:30 PM	49.273925	-123.253294	60.40000153	10917.44043		82	9.513999939	150
8:37:31 PM	49.273966	-123.253176	60	10927.11035		82	9.541999817	148
8:37:32 PM	49.274004	-123.253054	59.40000153	10936.92969		82	9.538000107	148
8:37:33 PM	49.274039	-123.252943	59	10945.91016		81	9.239999771	163
8:37:34 PM	49.274066	-123.252827	59	10954.87012		81	9.093000412	163
8:37:35 PM	49.274100	-123.252710	59	10964.19043		80	8.986000061	166
8:37:36 PM	49.274141	-123.252597	59	10973.53027		80	9.18599987	166
8:37:37 PM	49.274190	-123.252479	59	10983.67969		79	9.218999863	169
8:37:38 PM	49.274236	-123.252372	59	10993.00977		79	9.211000443	149
8:37:39 PM	49.274289	-123.252276	59	11001.96973		79	8.852999687	141
8:37:40 PM	49.274360	-123.252213	59	11010.9502		80	8.831999779	141
8:37:41 PM	49.274431	-123.252144	59	11020.29004		80	9.06400013	152
8:37:42 PM	49.274504	-123.252093	59	11029.2002		80	9.034000397	147
8:37:43 PM	49.274579	-123.252051	58.59999847	11038.0498		80	8.850000381	115
8:37:44 PM	49.274664	-123.252019	58.20000076	11047.73047		80	9.130000114	147
8:37:45 PM	49.274744	-123.251986	57.79999924	11057.00977		81	9.109999657	147
8:37:46 PM	49.274826	-123.251951	57.40000153	11066.44043		82	9.211000443	129
8:37:47 PM	49.274912	-123.251912	56.79999924	11076.37988		80	9.569000244	117
8:37:48 PM	49.274999	-123.251876	56.79999924	11086.42969		77	9.663000107	120
8:37:49 PM	49.275084	-123.251822	56.79999924	11096.69043		80	10.19200039	120
8:37:50 PM	49.275164	-123.251742	56.40000153	11107.25977		0	10.4460001	0
8:37:51 PM	49.275232	-123.251642	56	11117.82031		0	10.66300011	0
8:37:52 PM	49.275291	-123.251521	55.59999847	11128.74023		0	10.84000015	0
8:37:53 PM	49.275328	-123.251375	55	11140.09961		0	11.10200024	0
8:37:54 PM	49.275346	-123.251223	54.40000153	11151.36035		0	11.06700039	0
8:37:55 PM	49.275363	-123.251070	54	11162.63965		0	11.04100037	0
8:37:56 PM	49.275384	-123.250921	53.40000153	11173.7002		0	10.85700035	0
8:37:57 PM	49.275409	-123.250779	52.79999924	11184.41016		0	10.7670002	0
8:37:58 PM	49.275447	-123.250649	52.79999924	11194.79004		0	10.49699974	0
8:37:59 PM	49.275504	-123.250533	52.40000153	11205.32031		0	10.33600044	0
8:38:00 PM	49.275574	-123.250436	51.79999924	11215.7998		0	10.32600021	0
8:38:01 PM	49.275652	-123.250362	51.40000153	11226.0498		0	10.35000038	0
8:38:02 PM	49.275739	-123.250302	51	11236.59961		0	10.33600044	0
8:38:03 PM	49.275821	-123.250242	50.40000153	11246.76953		0	10.23900032	0
8:38:04 PM	49.275908	-123.250188	50.40000153	11257.12988		0	10.35400009	0
8:38:05 PM	49.275994	-123.250129	50	11267.65039		0	10.37899971	0
8:38:06 PM	49.276081	-123.250068	49.59999847	11278.25977		0	10.52600002	0
8:38:07 PM	49.276168	-123.250009	49	11288.86035		0	10.68799973	0
8:38:08 PM	49.276257	-123.249943	48.59999847	11299.88965		0	10.80700016	0
8:38:09 PM	49.276342	-123.249867	48	11310.87012		0	10.90799999	0
8:38:10 PM	49.276430	-123.249788	47.40000153	11322.24023		0	11.18000031	0
8:38:11 PM	49.276517	-123.249699	47	11333.82031		0	11.35999966	0
8:38:12 PM	49.276600	-123.249606	46.40000153	11345.21973		0	11.57600021	0
8:38:13 PM	49.276686	-123.249505	45.79999924	11357.17969		0	11.70899963	0
8:38:14 PM	49.276766	-123.249399	45	11368.91992		0	11.85700035	0
8:38:15 PM	49.276845	-123.249284	44.20000076	11380.87012		0	11.88099957	0
8:38:16 PM	49.276914	-123.249163	43.40000153	11392.29004		0	12.00300026	0
8:38:17 PM	49.276986	-123.249026	42.59999847	11404.63965		0	12.10099983	0
8:38:18 PM	49.277048	-123.248886	41.79999924	11416.33008		0	12.20499992	0
8:38:19 PM	49.277107	-123.248742	41	11428.21973		0	12.29599953	0
8:38:20 PM	49.277162	-123.248594	40.59999847	11439.98047		0	12.27600002	0
8:38:21 PM	49.277215	-123.248443	40	11451.82031		0	12.29100037	0
8:38:22 PM	49.277270	-123.248291	39.40000153	11463.96973		0	12.31700039	0
8:38:23 PM	49.277322	-123.248138	39	11476.09961		0	12.44799995	0
8:38:24 PM	49.277374	-123.247986	38.20000076	11488.21973		0	12.45199966	0
8:38:25 PM	49.277425	-123.247835	37.59999847	11500.26953		0	12.43799973	0
8:38:26 PM	49.277478	-123.247680	36.79999924	11512.79004		0	12.44900036	0
8:38:27 PM	49.277530	-123.247529	36	11524.99023		0	12.41699982	0
8:38:28 PM	49.277582	-123.247381	35.20000076	11537.16992		0	12.38599968	0
8:38:29 PM	49.277637	-123.247228	35.20000076	11549.75977		0	12.47999954	0
8:38:30 PM	49.277690	-123.247075	34.40000153	11562.33008		0	12.50899982	0
8:38:31 PM	49.277750	-123.246926	33	11574.98047		0	12.62699986	0
8:38:32 PM	49.277812	-123.246781	32.40000153	11587.62012		0	12.62800026	0
8:38:33 PM	49.277875	-123.246639	32.40000153	11600.11035		0	12.61100006	0
8:38:34 PM	49.277941	-123.246497	31.60000038	11612.74023		0	12.52600002	0
8:38:35 PM	49.278006	-123.246357	30	11625.24023		0	12.51900005	0
8:38:36 PM	49.278072	-123.246218	30	11637.79004		0	12.51399994	0
8:38:37 PM	49.278137	-123.246077	29	11650.30957		0	12.54800034	0
